TweetText,Name,Opinion
"b'Good to see the vibrant conversations, insightful facts, stories and videos around how cities are transforming. Do check out #MODIfiedCities &amp; also share your observations.'",Namo,Positive
b'Overwhelmed by the strong support in Hubballi. Speaking at a rally. Watch. https://t.co/Kw9CDUh1mr',Namo,Positive
b'There\xe2\x80\x99s no place for adulteration in a healthy society as ours. \n\nThe people are going to reject the \xe2\x80\x98Maha Milawat\xe2\x80\x99 taking shape among the Opposition parties. https://t.co/bmZwU9dCUX',Namo,Positive
"b""There is a 'family pack' for bail and no prizes to guess who are the beneficiaries of this pack. https://t.co/o0kEnuyIOk""",Namo,Positive
"b'Wonderful to be in Tiruppur, Tamil Nadu. Watch my speech at the massive rally. https://t.co/XO4Bf0fQG4'",Namo,Positive
b'One must admire Chandrababu Naidu Garu\xe2\x80\x99s honesty. \n\nHe says he is a wealth creator!\xc2\xa0\n\nHe\xe2\x80\x99s obviously creating lots of wealth for him and his son while AP suffers.\xc2\xa0\n\nWe are patriotic Indians...we are only thinking about the nation. Creating wealth is never on our minds. https://t.co/s63s7YebNM',Namo,Negative
b'I thank the TDP cadre and their leader for wishing what every patriotic Indian also wishes- that Modi goes back to Delhi and once again becomes the Prime Minister! I guess they have read the writing on the wall! https://t.co/PSbY9l659k',Namo,Positive
"b'My \xe2\x80\x98senior\xe2\x80\x99 in politics, Shri Chandrababu Naidu obviously has lots to hide. Else why won\xe2\x80\x99t he give an account of what his miserable Government has done for Andhra Pradesh. \n\nCentre has left no stone unturned for the state\xe2\x80\x99s progress but the priorities of the TDP are different. https://t.co/X91aLVlpaM'",Namo,Negative
"b'Chandrababu Naidu Garu keeps saying he is senior to Modi, he is senior to Modi. \n\nOf course he is...\n\nKnow how! https://t.co/3S0yK2tt4G'",Namo,Negative
b'Speaking to my sisters and brothers of Andhra Pradesh. Watch the rally in Guntur. https://t.co/ALoX9HxLow',Namo,Positive
"b'I would be visiting three states today. \n\nShall be addressing rallies in Guntur (Andhra Pradesh), Tiruppur (Tamil Nadu) and Hubballi (Karnataka).\n\nYou can watch the programmes on the NaMo App.'",Namo,Positive
"b'The BJP Government in Tripura is focussing on the education sector. \n\nDuring the Communist misrule, Government jobs were given on the basis of party loyalty. Now there is a culture of merit and transparency. https://t.co/QJzrlQOf8r'",Namo,Negative
"b'In less than a year, the BJP Government in Tripura has brought major changes in the state. There is pro-people governance and a hard crackdown on corruption. https://t.co/rvsw49tl3T'",Namo,Negative
b'The strong bond between Assam and the BJP can be seen at the rally at Amingaon today. \n\nThe Centre and Assam Government are taking numerous steps for the progress of the state. \n\nThe recent Budget of the Assam Government will have a transformative impact too. @BJP4Assam https://t.co/LWobkYcvCg',Namo,Positive
b'Spoke to my sisters and brothers of Assam on aspects of the Citizenship (Amendment) Bill and also assured them that the interests of Assam and other parts of the Northeast will always be protected. https://t.co/bHDa3aSThL',Namo,Positive
b'The BJP is committed to preserving the culture and ethos of Assam. https://t.co/TNeWUujUuu',Namo,Negative
b'Hello Agartala! Delighted to address a massive programme in this city. https://t.co/1GPcVKwIl3',Namo,Positive
b'One of the prime considerations behind the impetus towards Arunachal Pradesh\xe2\x80\x99s all-round development is to make the state an even bigger hub for tourism. \n\nMore people from India and across the world should come to Arunachal! \n\nTourism also boosts the local economy. https://t.co/u7oPMmJJAc',Namo,Positive
"b'Efforts are on, for not one, but two airports in Arunachal Pradesh!\n\nSuch focus on connectivity and affordable aviation is unheard of in Arunachal Pradesh\xe2\x80\x99s history! https://t.co/DBXfE1On9F'",Namo,Positive
b'Boosting the development of Arunachal Pradesh. Watch the programme in Itanagar. https://t.co/10pMbW7C3s',Namo,Positive
"b'Yesterday, had requested you all to share pictures of your visits to the Northeast on Instagram using #MagnificentNortheast. \n\nI shared some of the pictures in a Story on my page. Do have a look! \n\nhttps://t.co/HL4RbIyE9z'",Namo,Positive
"b'Looking forward being among the sisters and brothers of Arunachal Pradesh, Assam and Tripura today. \n\nhttps://t.co/Kv8HmI9Rd3'",Namo,Positive
b'Pictures from the rally in Jalpaiguri. @BJP4Bengal https://t.co/FAw3XoZVj4',Namo,Positive
"b'In TMC rule the following are welcome: \n\nIllegal infiltrators. \n\nChit fund looters. \n\nLeaders who face corruption charges. \n\nBut, those believing in democracy are not welcome.\n\nWhat TMC is doing is not the culture of West Bengal. They are trying to destroy the state\xe2\x80\x99s culture. https://t.co/RQiGMHKfUD'",Namo,Negative
"b'Have you ever seen a sitting CM doing Dharnas to defend those who looted the people in Chit Funds?\n\nWell, it happened in West Bengal. It is deeply unfortunate. https://t.co/KBiHs3f14R'",Namo,Negative
"b'If we thought the Communists were bad, meet Communism Part 2- the TMC!\n\nDidi is CM but someone else\xe2\x80\x99s Dadagiri goes on in West Bengal.\n\nDidi is in such a hurry to go to Delhi that she has left the state in the hands of middlemen and a syndicate. https://t.co/DzOU78A6JF'",Namo,Negative
"b'North Bengal and I, both have a deep association with tea.\n\nBut, Didi dislikes both the tea sector and the tea-seller.\n\nNo wonder she is not working for the development of North Bengal! https://t.co/DuCqmTgzOI'",Namo,Positive
b'Come to Jalpaiguri and see the support for BJP! Speaking at a huge rally. https://t.co/KhWK5rZEFE',Namo,Negative
b'Speaking to my sisters and brothers of Chhattisgarh. Watch the rally in Raigarh. https://t.co/gVvoG0CRKU',Namo,Positive
b'The beauty of the Northeast is spectacular. \n\nDo you have pictures of your own Northeast visits or glimpses of the spectacular natural beauty of the region? \n\nShare them on Instagram using #MagnificentNortheast. I will share some of the posts on my page too!',Namo,Positive
"b'In the afternoon, I will address a public meeting in Mainaguri. \n\nDuring my recent visits to West Bengal, I have been seeing the massive support for BJP. \n\nThe people of West Bengal realise that only BJP can fulfil their dreams and aspirations. @BJP4Bengal'",Namo,Positive
b'The first programme will be a public meeting in Chhattisgarh\xe2\x80\x99s Raigarh. \n\nI would be sharing my thoughts on a wide range of subjects during the programme. You can watch the speech on the NaMo App. @BJP4CGState',Namo,Positive
"b'Today and tomorrow, I will be joining programmes in Chhattisgarh, West Bengal, Assam, Arunachal Pradesh and Tripura. \n\nLooking forward to interacting with the people of these states.'",Namo,Positive
b'NDA\xe2\x80\x99s efforts- strengthen national security. \n\nUPA\xe2\x80\x99s efforts- weaken national security. \nOn whose bidding are they opposing important defence deals?\nWhy have they always looted the defence sector? https://t.co/07CpOkUvmB',Namo,Positive
b'More opportunities for education.\n\nBetter healthcare.\n\nControlling the menace of rising prices.\n\nOurs is a Government committed to ensuring a better quality of life for the middle class. https://t.co/9d36t6JZqB',Namo,Positive
"b""Here are some important details about the opportunities being created for India's Yuva Shakti. \n\nhttps://t.co/RI2IZexgp7""",Namo,Positive
b'Speaking in the Lok Sabha. Watch. https://t.co/ktQonjsCue',Namo,Positive
"b'Anguished by the passing away of Lok Sabha MP from Aska, Odisha, Shri Ladu Kishore Swain Ji. He will be remembered for his rich service to society. His work towards rural development was noteworthy. Spoke to his son Nachiketa and expressed condolences.'",Namo,Neutral
"b""NDA Government is honoured to have undertaken numerous steps for the wellbeing of the middle class. From a friendlier tax system to better healthcare, quality education to more opportunities, no stone is being left unturned to ensure \xe2\x80\x98Ease of Living.' #MiddleClassWithModi""",Namo,Positive
"b'India is home to a dynamic middle class, which is making an outstanding contribution to the nation\xe2\x80\x99s progress. The work ethic of the middle class is admirable and so is their honesty and compassion.'",Namo,Positive
"b'Today, on #WorldCancerDay we reiterate our commitment towards ensuring early detection and affordable treatment of cancer. Initiatives like Ayushman Bharat have a strong emphasis on providing quality healthcare and ensuring cancer-free lives.'",Namo,Positive
"b'Congratulated @DrKrishanMiddha Ji for the remarkable win in Jind. \n\nOver the years, the people of Haryana have been continuously supporting BJP\xe2\x80\x99s agenda of pro-people, inclusive and corruption-free development. @BJP4Haryana https://t.co/2WvfIg8ZGw'",Namo,Positive
b'I salute all those who are valiantly fighting cancer. Millions are inspired by their remarkable zeal.\n\nI also appreciate those researching on aspects of cancer treatment. Their efforts will go a long way in ensuring a healthier planet. #WorldCancerDay',Namo,Positive
b'The iconic Dal Lake is mesmerising! \n\nHad the opportunity to visit the lake during my visit to Srinagar. https://t.co/3H5CDPsbXq',Namo,Positive
b'People from all walks of life came to bless the BJP during the rally in Jammu. Here are some glimpses. @BJP4JnK https://t.co/pRoHzpLI6i',Namo,Positive
"b'Youth of Jammu and Kashmir want peace and development. \n\nThe ethos of this land is all about harmony and brotherhood.\n\nAny element who disturbs the developent journey of Jammu and Kashmir, spreads violence and hate will be given a strong answer! Terrorism will not be tolerated. https://t.co/po9uIFO5iP'",Namo,Negative
"b'The Central Government attaches immense priority towards energy, education, healthcare and infrastructure related works in Jammu and Kashmir. https://t.co/9XzRfLlkpW'",Namo,Positive
b'The last few months have witnessed an increase in the pace of development in Jammu and Kashmir. \n\nProjects that were pending for years are being completed and this is helping the people of the state. https://t.co/Ih1EsSmJIF',Namo,Positive
"b'In Leh, talked at length about an important decision of the Government that will have a positive impact on the lives of the SC and ST communities. https://t.co/hbjpsQnE1r'",Namo,Positive
"b'The beauty of Leh, Ladakh draws people from all over the world. \n\nToday, I had the opportunity to visit this vibrant part of India and interact with its wonderful people. \n\nThe freezing temperature was inversely proportional to the people\xe2\x80\x99s warmth! https://t.co/koBEOGFcou'",Namo,Positive
b'Interacting with students from across the country from Srinagar. Join us! https://t.co/kKIg8du0Zh',Namo,Positive
b'BJP and Jammu have a strong bond. Addressing a rally. Watch. https://t.co/rdtSKyJKs3',Namo,Positive
b'Participative democracy is an article of faith for our party. We have always worked to be an effective voice for rights and well-being of each and every Indian and to build a strong and prosperous India.\n#BharatKeMannKiBaat',Namo,Positive
"b""Your voice is of utmost importance. \n\nUrging you all to take part in 'Bharat ke Mann ki Baat, Modi ke Saath\xe2\x80\x99, a unique effort by @BJP4India to get citizen feedback.\n\nWhat you all share will form the blueprint of our \xe2\x80\x98Sankalp Patra\xe2\x80\x99 for the 2019 elections. https://t.co/TvajNFN9RF""",Namo,Negative
b'Delighted to be in Leh. Addressing a public meeting. https://t.co/s4BEV8naRA',Namo,Positive
"b'Deeply anguished by the loss of lives due to the derailment of coaches of the Seemanchal Express. My thoughts are with the bereaved families. May the injured recover quickly. Railways, NDRF, and local authorities are providing all possible assistance in the wake of the accident.'",Namo,Neutral
"b'Even a large stadium was too small for the sisters and brothers who joined us in Durgapur.\n\nThank you, your blessings are appreciated and give me strength in the fight against corrupt and criminal elements ruining West Bengal. https://t.co/sQuaAtCbg5'",Namo,Positive
"b'My battle against corruption has ruffled many feathers, including TMC.\n\nSo, they all assembled in Kolkata and collectively abused me.\n\nThey got together to save their own families and hide their corruption. \n\nI will not rest till the corrupt are punished. https://t.co/4qKnREimgn'",Namo,Negative
"b'In West Bengal:\n\nIf one wants to study- Triple T.\n\nIf one wants a job- Triple T.\n\nIf one want to lead a life of peace and dignity- Triple T.\n\nTMC\xe2\x80\x99s syndicates are looting and harassing the state. \n\nBut, their days in power are numbered, I assure you. https://t.co/bkKkmXi1g3'",Namo,Negative
"b'Her own party\xe2\x80\x99s health is failing, support is dwindling so Didi decides to disassociate West Bengal from Ayushman Bharat!\n\nWhy has compassion for the poor become a rarity in TMC? https://t.co/Ch52V41n1q'",Namo,Negative
"b'Ours is a Government that cares for each and every Indian.\n\nFor decades, those associated with the unorganised sector were left to their own fate. Not any longer! https://t.co/ARaeM5fUH9'",Namo,Negative
"b'Through poorly conceived loan waiver schemes, parties that ruled India for decades kept farmers under poverty. Most farmers never even benefitted from those so called waivers.\n\nNDA\xe2\x80\x99s approach to prosperity of farmers is more inclusive, empowering and long term. https://t.co/FASZ0rQ1PQ'",Namo,Negative
"b'The #BudgetForNewIndia, which was presented yesterday has a clearly defined approach to enhance \xe2\x80\x98Ease of Living\xe2\x80\x99 for the hardworking middle class. https://t.co/vrSfG6rZCi'",Namo,Positive
b'Eastern India is at the core of our development agenda but projects in West Bengal either do not start on time or their speed is slow.\n\nDo you know why? Because TMC refuses to work on any project where their syndicate cannot make money! https://t.co/95IQ1C92P0',Namo,Positive
"b'The people of West Bengal are peace loving but the temperament of the Left and TMC is different. They thrive on violence and intimidation. \n\nI want to tell them- the people of the state will not be intimidated. \n\nAnd, the people will show their might by rejecting the TMC! https://t.co/rDKY19whHy'",Namo,Positive
